Name,Financial Status,Fulfillment Status,Taxes,Total,Discount Amount,Created_at (UTC),Lineitem quantity,Lineitem price,Cancelled at,Payment Method,Refunded Amount,Location,Source,Lineitem name
MX33-1508,,,,,,07/01/2018 22:48:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1509,,,,,,07/01/2018 23:13:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1509,paid,fulfilled,248.28,1800,0,07/01/2018 23:13:00,1,1799.99,,Cash,0,Tienda B,pos,MOLEMAN
MX33-1510,paid,fulfilled,248.28,1800,0,07/01/2018 23:33:00,1,1799.99,,Cash,0,Tienda B,pos,LUCAS
MX33-1510,,,,,,07/01/2018 23:33:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1511,,,,,,07/01/2018 23:44:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1511,paid,fulfilled,248.28,1800,0,07/01/2018 23:44:00,1,1799.99,,External Credit,0,Tienda B,pos,MOLEMAN
MX33-1512,,,,,,07/01/2018 23:48:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1512,paid,fulfilled,248.28,1800,0,07/01/2018 23:48:00,1,1799.99,,External Credit,0,Tienda B,pos,PARKS
MX33-1513,,,,,,08/01/2018 00:26:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1513,partially_refunded,fulfilled,248.28,1800,0,08/01/2018 00:26:00,1,1799.99,,External Credit,150,Tienda B,pos,WALTER
MX33-1514,partially_refunded,fulfilled,248.28,1800,0,08/01/2018 00:56:00,1,1799.99,,External Credit,150,Tienda B,pos,CHAVELA
MX33-1514,,,,,,08/01/2018 00:56:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1515,,,,,,08/01/2018 18:58:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1515,paid,fulfilled,248.28,1800,0,08/01/2018 18:58:00,1,1799.99,,Cash,0,Tienda B,pos,WOODY
MX33-1516,,,,,,08/01/2018 19:01:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1516,paid,fulfilled,248.28,1800,0,08/01/2018 19:01:00,1,1799.99,,Cash,0,Tienda B,pos,RAMIREZ
MX33-1517,paid,fulfilled,248.28,1800,0,08/01/2018 20:02:00,1,1799.99,,Cash,0,Tienda B,pos,LUCAS
MX33-1517,,,,,,08/01/2018 20:02:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1518,paid,fulfilled,248.28,1800,0,08/01/2018 20:05:00,1,1799.99,,Cash,0,Tienda B,pos,HAWKING
MX33-1518,,,,,,08/01/2018 20:05:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1519,paid,fulfilled,496.55,3600,0,08/01/2018 22:47:00,1,1799.99,,External Credit,0,Tienda B,pos,GINSBERG
MX33-1519,,,,,,08/01/2018 22:47:00,2,0.01,,,,,,Micas Oftalmicas
MX33-1519,,,,,,08/01/2018 22:47:00,1,1799.99,,,,,,RAMIREZ
MX33-1520,,,,,,09/01/2018 00:11:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1520,paid,fulfilled,248.28,1800,0,09/01/2018 00:11:00,1,1799.99,,External Credit,0,Tienda B,pos,STANLEY
MX33-1521,paid,fulfilled,248.28,1800,0,09/01/2018 00:33:00,1,1799.99,,Cash,0,Tienda B,pos,ALDOUS
MX33-1521,,,,,,09/01/2018 00:33:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1522,paid,fulfilled,248.28,1800,0,09/01/2018 00:43:00,1,1799.99,,Cash,0,Tienda B,pos,MARTIN
MX33-1522,,,,,,09/01/2018 00:43:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1523,paid,fulfilled,248.28,1800,0,09/01/2018 01:00:00,1,1799.99,,Gift Card,0,Tienda B,pos,BARRAGAN
MX33-1523,,,,,,09/01/2018 01:00:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1524,,,,,,09/01/2018 01:09:00,1,1600.01,,,,,,Micas Oftalmicas
MX33-1524,paid,fulfilled,468.97,3400,0,09/01/2018 01:09:00,1,1799.99,,External Credit,0,Tienda B,pos,MOLEMAN
MX33-1525,paid,fulfilled,248.28,1800,0,09/01/2018 01:29:00,1,1799.99,,External Credit,0,Tienda B,pos,ESQUIVEL
MX33-1525,,,,,,09/01/2018 01:29:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1526,paid,fulfilled,248.28,1800,0,09/01/2018 01:35:00,1,1799.99,,External Credit,0,Tienda B,pos,BARRAGAN
MX33-1526,,,,,,09/01/2018 01:35:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1527,,,,,,09/01/2018 20:02:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1527,paid,unfulfilled,248.28,1800,0,09/01/2018 20:02:00,1,1799.99,9/1/2018,External Credit,0,Tienda B,pos,SEYMOUR
MX33-1528,,,,,,09/01/2018 21:01:00,1,1799.99,,,,,,MARTIN
MX33-1528,,,,,,09/01/2018 21:01:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1528,,,,,,09/01/2018 21:01:00,1,700.01,,,,,,Micas Oftalmicas
MX33-1528,partially_refunded,fulfilled,593.1,4300,0,09/01/2018 21:01:00,1,1799.99,,External Credit,300,Tienda B,pos,WOODY
MX33-1529,,,,,,09/01/2018 21:37:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1529,paid,fulfilled,237.24,1720,150,09/01/2018 21:37:00,1,1799.99,,External Credit,0,Tienda B,pos,MOLEMAN
MX33-1529,,,,,,09/01/2018 21:37:00,1,70,,,,,,Libreta #Cuatroojos
MX33-1530,paid,fulfilled,248.28,1800,0,09/01/2018 21:44:00,1,1799.99,,Cash,0,Tienda B,pos,ALDOUS
MX33-1530,,,,,,09/01/2018 21:44:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1531,,,,,,09/01/2018 22:46:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1531,paid,fulfilled,248.28,1800,0,09/01/2018 22:46:00,1,1799.99,,Cash,0,Tienda B,pos,MOLEMAN
MX33-1532,paid,fulfilled,248.28,1800,0,10/01/2018 00:35:00,1,1799.99,,Cash,0,Tienda B,pos,DARIA
MX33-1532,,,,,,10/01/2018 00:35:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1533,paid,fulfilled,248.28,1800,0,11/01/2018 19:29:00,1,1799.99,,Gift Card,0,Tienda B,pos,JANIS
MX33-1533,,,,,,11/01/2018 19:29:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1534,,,,,,11/01/2018 20:02:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1534,paid,fulfilled,227.59,1650,150,11/01/2018 20:02:00,1,1799.99,,Cash,0,Tienda B,pos,RAMIREZ
MX33-1535,paid,fulfilled,248.28,1800,0,11/01/2018 21:30:00,1,1799.99,,External Credit,0,Tienda B,pos,MARTIN
MX33-1535,,,,,,11/01/2018 21:30:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1536,paid,fulfilled,248.28,1800,0,12/01/2018 19:46:00,1,1799.99,,Cash,0,Tienda B,pos,ALDOUS
MX33-1536,,,,,,12/01/2018 19:46:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1537,,,,,,12/01/2018 21:02:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1537,paid,fulfilled,248.28,1800,0,12/01/2018 21:02:00,1,1799.99,,External Credit,0,Tienda B,pos,RUDYARD
MX33-1538,paid,fulfilled,248.28,1800,0,12/01/2018 21:30:00,1,1799.99,,External Credit,0,Tienda B,pos,LUCAS
MX33-1538,,,,,,12/01/2018 21:30:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1539,paid,fulfilled,248.28,1800,0,12/01/2018 21:37:00,1,1799.99,,Cash,0,Tienda B,pos,ALDOUS
MX33-1539,,,,,,12/01/2018 21:37:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1540,paid,fulfilled,344.83,2500,0,12/01/2018 21:52:00,1,1799.99,,External Credit,0,Tienda B,pos,ALDOUS
MX33-1540,,,,,,12/01/2018 21:52:00,1,700,,,,,,Clipon
MX33-1540,,,,,,12/01/2018 21:52:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1541,,,,,,12/01/2018 22:34:00,1,1600.01,,,,,,Micas Oftalmicas
MX33-1541,paid,fulfilled,468.97,3400,0,12/01/2018 22:34:00,1,1799.99,,Cash,0,Tienda B,pos,WALTER
MX33-1542,paid,fulfilled,248.28,1800,0,12/01/2018 22:51:00,1,1799.99,,Cash,0,Tienda B,pos,DARIA
MX33-1542,,,,,,12/01/2018 22:51:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1543,,,,,,12/01/2018 23:50:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1543,paid,fulfilled,248.28,1800,0,12/01/2018 23:50:00,1,1799.99,,External Credit,0,Tienda B,pos,WOODY
MX33-1544,,,,,,13/01/2018 00:34:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1544,paid,fulfilled,248.28,1800,0,13/01/2018 00:34:00,1,1799.99,,External Credit,0,Tienda B,pos,MOLEMAN
MX33-1545,,,,,,13/01/2018 00:40:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1545,paid,fulfilled,248.28,1800,0,13/01/2018 00:40:00,1,1799.99,,External Credit,0,Tienda B,pos,RUDYARD
MX33-1546,paid,fulfilled,227.58,1650,150,13/01/2018 01:50:00,1,1799.99,,External Credit,0,Tienda B,pos,ALDOUS
MX33-1546,,,,,,13/01/2018 01:50:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1547,paid,fulfilled,248.28,1800,0,13/01/2018 18:06:00,1,1799.99,,External Credit,0,Tienda B,pos,DARIA
MX33-1547,,,,,,13/01/2018 18:06:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1548,,,,,,13/01/2018 18:26:00,1,700,,,,,,Clipon
MX33-1548,paid,fulfilled,344.83,2500,0,13/01/2018 18:26:00,1,1799.99,,External Credit,0,Tienda B,pos,GINSBERG
MX33-1548,,,,,,13/01/2018 18:26:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1549,paid,fulfilled,248.28,1800,0,13/01/2018 18:42:00,1,1799.99,,External Credit,0,Tienda B,pos,ALDOUS
MX33-1549,,,,,,13/01/2018 18:42:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1550,,,,,,13/01/2018 18:52:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1550,paid,fulfilled,248.28,1800,0,13/01/2018 18:52:00,1,1799.99,,External Credit,0,Tienda B,pos,WALTER
MX33-1551,paid,fulfilled,248.28,1800,0,13/01/2018 19:18:00,1,1799.99,,External Credit,0,Tienda B,pos,MARTIN
MX33-1551,,,,,,13/01/2018 19:18:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1552,,,,,,13/01/2018 19:44:00,1,1799.99,,,,,,ESQUIVEL
MX33-1552,,,,,,13/01/2018 19:44:00,2,0.01,,,,,,Micas Oftalmicas
MX33-1552,paid,fulfilled,496.55,3600,0,13/01/2018 19:44:00,1,1799.99,,External Credit,0,Tienda B,pos,STANLEY
MX33-1553,partially_refunded,fulfilled,248.28,1800,0,13/01/2018 19:51:00,1,1799.99,,External Credit,150,Tienda B,pos,GINSBERG
MX33-1553,,,,,,13/01/2018 19:51:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1554,paid,fulfilled,248.28,1800,0,13/01/2018 20:01:00,1,1799.99,,External Credit,0,Tienda B,pos,CLARK
MX33-1554,,,,,,13/01/2018 20:01:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1555,,,,,,13/01/2018 20:19:00,2,1950.01,,,,,,Micas Oftalmicas
MX33-1555,,,,,,13/01/2018 20:19:00,1,1799.99,,,,,,RAMIREZ
MX33-1555,partially_refunded,fulfilled,1034.48,7500,0,13/01/2018 20:19:00,1,1799.99,,External Credit,150,Tienda B,pos,RUDYARD
MX33-1556,paid,fulfilled,248.28,1800,0,13/01/2018 20:41:00,1,1799.99,,External Credit,0,Tienda B,pos,JANIS
MX33-1556,,,,,,13/01/2018 20:41:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1557,paid,fulfilled,234.48,1700,100,13/01/2018 20:58:00,1,1799.99,,External Credit,0,Tienda B,pos,ALDOUS
MX33-1557,,,,,,13/01/2018 20:58:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1558,,,,,,13/01/2018 21:25:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1558,paid,fulfilled,248.28,1800,0,13/01/2018 21:25:00,1,1799.99,,External Credit,0,Tienda B,pos,STANLEY
MX33-1559,paid,fulfilled,248.28,1800,0,13/01/2018 21:47:00,1,1799.99,,External Credit,0,Tienda B,pos,CLARK
MX33-1559,,,,,,13/01/2018 21:47:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1560,paid,fulfilled,248.28,1800,0,13/01/2018 21:52:00,1,1799.99,,External Credit,0,Tienda B,pos,CLARK
MX33-1560,,,,,,13/01/2018 21:52:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1561,paid,fulfilled,248.28,1800,0,13/01/2018 23:24:00,1,1799.99,,Cash,0,Tienda B,pos,JANIS
MX33-1561,,,,,,13/01/2018 23:24:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1562,paid,fulfilled,248.28,1800,0,13/01/2018 23:32:00,1,1799.99,,External Credit,0,Tienda B,pos,HAWKING
MX33-1562,,,,,,13/01/2018 23:32:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1563,,,,,,13/01/2018 23:36:00,1,1799.99,,,,,,HAWKING
MX33-1563,,,,,,13/01/2018 23:36:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1563,,,,,,13/01/2018 23:36:00,1,700.01,,,,,,Micas Oftalmicas
MX33-1563,paid,fulfilled,593.1,4300,0,13/01/2018 23:36:00,1,1799.99,,External Credit,0,Tienda B,pos,WALTER
MX33-1564,paid,fulfilled,248.28,1800,0,13/01/2018 23:44:00,1,1799.99,,External Credit,0,Tienda B,pos,BARRAGAN
MX33-1564,,,,,,13/01/2018 23:44:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1565,paid,unfulfilled,227.58,1650,150,14/01/2018 00:08:00,1,1799.99,13/1/2018,External Credit,0,Tienda B,pos,HAWKING
MX33-1565,,,,,,14/01/2018 00:08:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1566,paid,fulfilled,129.1,1950,1800,14/01/2018 00:27:00,1,1799.99,,External Credit,0,Tienda B,pos,CLARK
MX33-1566,,,,,,14/01/2018 00:27:00,1,1950.01,,,,,,Micas Oftalmicas
MX33-1567,paid,fulfilled,517.24,3750,0,14/01/2018 00:38:00,1,1799.99,,Cash,0,Tienda B,pos,JANIS
MX33-1567,,,,,,14/01/2018 00:38:00,1,1950.01,,,,,,Micas Oftalmicas
MX33-1568,paid,unfulfilled,248.28,1800,0,14/01/2018 00:51:00,1,1799.99,11/3/2018,External Credit,0,Tienda B,pos,ESQUIVEL
MX33-1568,,,,,,14/01/2018 00:51:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1569,paid,fulfilled,393.1,2850,150,14/01/2018 18:29:00,1,1799.99,,External Credit,0,Tienda B,pos,ALDOUS
MX33-1569,,,,,,14/01/2018 18:29:00,1,500,,,,,,Antireflejante para la luz azul
MX33-1569,,,,,,14/01/2018 18:29:00,1,700,,,,,,Clipon
MX33-1569,,,,,,14/01/2018 18:29:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1570,paid,fulfilled,517.24,3750,0,14/01/2018 19:05:00,1,1799.99,,External Credit,0,Tienda B,pos,LUCAS
MX33-1570,,,,,,14/01/2018 19:05:00,1,1950.01,,,,,,Micas Oftalmicas
MX33-1571,paid,fulfilled,248.28,1800,0,14/01/2018 19:14:00,1,1799.99,,External Credit,0,Tienda B,pos,CLARK
MX33-1571,,,,,,14/01/2018 19:14:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1572,paid,fulfilled,517.24,3750,0,14/01/2018 20:11:00,1,1799.99,,External Credit,0,Tienda B,pos,LUCAS
MX33-1572,,,,,,14/01/2018 20:11:00,1,1950.01,,,,,,Micas Oftalmicas
MX33-1573,,,,,,14/01/2018 20:25:00,1,1799.99,,,,,,CAMARENA
MX33-1573,paid,fulfilled,496.55,3600,0,14/01/2018 20:25:00,1,1799.99,,External Credit,0,Tienda B,pos,JANIS
MX33-1573,,,,,,14/01/2018 20:25:00,2,0.01,,,,,,Micas Oftalmicas
MX33-1574,,,,,,14/01/2018 20:32:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1574,paid,fulfilled,227.59,1650,150,14/01/2018 20:32:00,1,1799.99,,Cash,0,Tienda B,pos,PARKS
MX33-1575,,,,,,14/01/2018 20:44:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1575,paid,fulfilled,248.28,1800,0,14/01/2018 20:44:00,1,1799.99,,External Credit,0,Tienda B,pos,WOODY
MX33-1576,paid,fulfilled,248.28,1800,0,14/01/2018 23:43:00,1,1799.99,,Cash,0,Tienda B,pos,ALDOUS
MX33-1576,,,,,,14/01/2018 23:43:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1577,paid,fulfilled,248.28,1800,0,14/01/2018 23:48:00,1,1799.99,,Cash,0,Tienda B,pos,ALDOUS
MX33-1577,,,,,,14/01/2018 23:48:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1578,paid,unfulfilled,248.28,1800,0,15/01/2018 00:26:00,1,1799.99,16/1/2018,External Credit,0,Tienda B,pos,ALDOUS
MX33-1578,,,,,,15/01/2018 00:26:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1579,paid,fulfilled,248.28,1800,0,15/01/2018 00:35:00,1,1799.99,,Cash,0,Tienda B,pos,ALDOUS
MX33-1579,,,,,,15/01/2018 00:35:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1580,paid,fulfilled,5.52,40,0,15/01/2018 00:45:00,1,40,,Cash,0,Tienda B,pos,Taza #Cuatroojos
MX33-1581,paid,fulfilled,248.28,1800,0,15/01/2018 01:50:00,1,1799.99,,External Credit,0,Tienda B,pos,ALDOUS
MX33-1581,,,,,,15/01/2018 01:50:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1582,,,,,,15/01/2018 18:45:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1582,partially_refunded,fulfilled,248.28,1800,0,15/01/2018 18:45:00,1,1799.99,,External Credit,150,Tienda B,pos,SEYMOUR
MX33-1583,paid,fulfilled,248.28,1800,0,15/01/2018 18:52:00,1,1799.99,,External Credit,0,Tienda B,pos,MARTIN
MX33-1583,,,,,,15/01/2018 18:52:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1584,paid,fulfilled,517.24,3750,0,15/01/2018 19:55:00,1,1799.99,,External Credit,0,Tienda B,pos,JANIS
MX33-1584,,,,,,15/01/2018 19:55:00,1,1950.01,,,,,,Micas Oftalmicas
MX33-1585,paid,fulfilled,248.28,1800,0,15/01/2018 20:37:00,1,1799.99,,Cash,0,Tienda B,pos,CLARK
MX33-1585,,,,,,15/01/2018 20:37:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1586,paid,fulfilled,248.28,1800,0,15/01/2018 20:50:00,1,1799.99,,External Credit,0,Tienda B,pos,CLARK
MX33-1586,,,,,,15/01/2018 20:50:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1587,,,,,,15/01/2018 21:05:00,1,500,,,,,,Antireflejante para la luz azul
MX33-1587,,,,,,15/01/2018 21:05:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1587,paid,fulfilled,317.24,2300,0,15/01/2018 21:05:00,1,1799.99,,External Credit,0,Tienda B,pos,PARKS
MX33-1588,paid,fulfilled,248.28,1800,0,15/01/2018 21:50:00,1,1799.99,,External Credit,0,Tienda B,pos,LUCAS
MX33-1588,,,,,,15/01/2018 21:50:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1589,paid,fulfilled,248.28,1800,0,17/01/2018 18:21:00,1,1799.99,,External Credit,0,Tienda B,pos,CLARK
MX33-1589,,,,,,17/01/2018 18:21:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1590,paid,fulfilled,248.28,1800,0,17/01/2018 19:15:00,1,1799.99,,Cash,0,Tienda B,pos,ALDOUS
MX33-1590,,,,,,17/01/2018 19:15:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1591,paid,fulfilled,248.28,1800,0,17/01/2018 21:24:00,1,1799.99,,External Credit,0,Tienda B,pos,ESQUIVEL
MX33-1591,,,,,,17/01/2018 21:24:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1592,,,,,,17/01/2018 21:26:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1592,paid,fulfilled,248.28,1800,0,17/01/2018 21:26:00,1,1799.99,,External Credit,0,Tienda B,pos,SEYMOUR
MX33-1593,,,,,,17/01/2018 21:58:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1593,partially_refunded,fulfilled,227.59,1650,150,17/01/2018 21:58:00,1,1799.99,,External Credit,150,Tienda B,pos,PARKS
MX33-1594,,,,,,17/01/2018 22:02:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1594,paid,fulfilled,248.28,1800,0,17/01/2018 22:02:00,1,1799.99,,External Credit,0,Tienda B,pos,PARKS
MX33-1595,paid,fulfilled,227.59,1650,150,18/01/2018 01:10:00,1,1799.99,,External Credit,0,Tienda B,pos,JANIS
MX33-1595,,,,,,18/01/2018 01:10:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1596,paid,fulfilled,248.28,1800,0,18/01/2018 18:20:00,1,1799.99,,Cash,0,Tienda B,pos,BARRAGAN
MX33-1596,,,,,,18/01/2018 18:20:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1597,partially_refunded,fulfilled,468.97,3400,0,18/01/2018 18:58:00,1,1799.99,,External Credit,300,Tienda B,pos,HAWKING
MX33-1597,,,,,,18/01/2018 18:58:00,1,1600.01,,,,,,Micas Oftalmicas
MX33-1598,paid,fulfilled,0,0,3750,18/01/2018 19:18:00,1,1799.99,,,0,Tienda B,pos,ESQUIVEL
MX33-1598,,,,,,18/01/2018 19:18:00,1,1950.01,,,,,,Micas Oftalmicas
MX33-1599,paid,fulfilled,227.59,1650,150,18/01/2018 19:42:00,1,1799.99,,Cash,0,Tienda B,pos,ALDOUS
MX33-1599,,,,,,18/01/2018 19:42:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1600,partially_refunded,fulfilled,248.28,1800,0,18/01/2018 21:30:00,1,1799.99,,External Credit,150,Tienda B,pos,HAWKING
MX33-1600,,,,,,18/01/2018 21:30:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1601,,,,,,18/01/2018 22:15:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1601,paid,fulfilled,227.59,1650,150,18/01/2018 22:15:00,1,1799.99,,External Credit,0,Tienda B,pos,RAMIREZ
MX33-1602,paid,fulfilled,248.28,1800,0,18/01/2018 22:34:00,1,1799.99,,Cash,0,Tienda B,pos,CLARK
MX33-1602,,,,,,18/01/2018 22:34:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1603,,,,,,18/01/2018 22:38:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1603,paid,fulfilled,248.28,1800,0,18/01/2018 22:38:00,1,1799.99,,External Credit,0,Tienda B,pos,PARKS
MX33-1604,,,,,,18/01/2018 23:36:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1604,paid,fulfilled,248.28,1800,0,18/01/2018 23:36:00,1,1799.99,,External Credit,0,Tienda B,pos,PARKS
MX33-1605,,,,,,18/01/2018 23:41:00,1,500,,,,,,Antireflejante para la luz azul
MX33-1605,,,,,,18/01/2018 23:41:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1605,paid,fulfilled,317.24,2300,0,18/01/2018 23:41:00,1,1799.99,,External Credit,0,Tienda B,pos,SEYMOUR
MX33-1606,paid,fulfilled,248.28,1800,0,19/01/2018 00:13:00,1,1799.99,,Cash,0,Tienda B,pos,HAWKING
MX33-1606,,,,,,19/01/2018 00:13:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1607,paid,fulfilled,248.28,1800,0,19/01/2018 00:48:00,1,1799.99,,Cash,0,Tienda B,pos,MARTIN
MX33-1607,,,,,,19/01/2018 00:48:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1608,paid,fulfilled,227.58,1650,150,19/01/2018 01:07:00,1,1799.99,,External Credit,0,Tienda B,pos,MARTIN
MX33-1608,,,,,,19/01/2018 01:07:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1609,,,,,,19/01/2018 01:10:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1609,partially_refunded,fulfilled,248.28,1800,0,19/01/2018 01:10:00,1,1799.99,,External Credit,150,Tienda B,pos,PARKS
MX33-1610,paid,fulfilled,248.28,1800,0,19/01/2018 01:15:00,1,1799.99,,External Credit,0,Tienda B,pos,ESQUIVEL
MX33-1610,,,,,,19/01/2018 01:15:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1611,paid,fulfilled,324.14,2350,150,19/01/2018 18:13:00,1,1799.99,,External Credit,0,Tienda B,pos,CLARK
MX33-1611,,,,,,19/01/2018 18:13:00,1,700,,,,,,Clipon
MX33-1611,,,,,,19/01/2018 18:13:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1612,paid,fulfilled,7.59,55,0,19/01/2018 18:15:00,1,40,,Cash,0,Tienda B,pos,Taza #Cuatroojos
MX33-1612,,,,,,19/01/2018 18:15:00,1,15,,,,,,Lapiz #Cuatroojos
MX33-1613,,,,,,19/01/2018 20:03:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1613,paid,fulfilled,248.28,1800,0,19/01/2018 20:03:00,1,1799.99,,External Credit,0,Tienda B,pos,MOLEMAN
MX33-1614,,,,,,19/01/2018 20:06:00,1,0.01,,,,,,Micas Oftalmicas
MX33-1614,paid,fulfilled,248.28,1800,0,19/01/2018 20:06:00,1,1799.99,,External Credit,0,Tienda B,pos,MOLEMAN
MX33-1615,,,,,,19/01/2018 23:50:00,1,0.01,,,,,,Micas
MX33-1615,paid,fulfilled,250.34,1815,0,19/01/2018 23:50:00,1,1799.99,,External Credit,0,Tienda B,pos,MOLEMAN
MX33-1615,,,,,,19/01/2018 23:50:00,1,15,,,,,,Lapiz #Cuatroojos
MX33-1620,,,,,,20/01/2018 00:55:00,1,0.01,,,,,,Micas
MX33-1620,partially_refunded,fulfilled,248.28,1800,0,20/01/2018 00:55:00,1,1799.99,,External Credit,150,Tienda B,pos,RAMIREZ
MX33-1621,,,,,,20/01/2018 00:59:00,1,700.01,,,,,,Micas
MX33-1621,partially_refunded,fulfilled,344.83,2500,0,20/01/2018 00:59:00,1,1799.99,,External Credit,150,Tienda B,pos,MOLEMAN
MX33-1622,partially_refunded,fulfilled,248.28,1800,0,20/01/2018 01:08:00,1,1799.99,,External Credit,150,Tienda B,pos,CAMARENA
MX33-1622,,,,,,20/01/2018 01:08:00,1,0.01,,,,,,Micas
MX33-1623,paid,fulfilled,227.58,1650,150,20/01/2018 01:13:00,1,1799.99,,External Credit,0,Tienda B,pos,ESQUIVEL
MX33-1623,,,,,,20/01/2018 01:13:00,1,0.01,,,,,,Micas
MX33-1624,paid,fulfilled,248.28,1800,0,20/01/2018 18:26:00,1,1799.99,,Cash,0,Tienda B,pos,CHAVELA
MX33-1624,,,,,,20/01/2018 18:26:00,1,0.01,,,,,,Micas
MX33-1625,,,,,,20/01/2018 18:54:00,1,0.01,,,,,,Micas
MX33-1625,partially_refunded,fulfilled,248.28,1800,0,20/01/2018 18:54:00,1,1799.99,,External Credit,150,Tienda B,pos,RAMIREZ
MX33-1626,,,,,,20/01/2018 19:59:00,1,500,,,,,,Antireflejante para la luz azul
MX33-1626,,,,,,20/01/2018 19:59:00,1,1600.01,,,,,,Micas
